,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_dual,param_loss,param_penalty,param_tol,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,C,dual,loss,penalty,tol
59,9.326250171661377,0.618116913522657,1.8841104984283448,0.48563007782249,0.1,True,squared_hinge,l2,1e-05,0.4100757029560202,0.4110670511896179,0.4100216294160058,0.4077505407354001,0.41187815428983415,0.4101586157173756,0.001386112030174735,25,0.1,True,squared_hinge,l2,1e-05
60,4.865773725509643,0.728205236156948,0.0,0.0,0.1,False,hinge,l1,0.001,,,,,,,,73,0.1,False,hinge,l1,0.001
61,5.137042140960693,0.6458060798699108,0.0,0.0,0.1,False,hinge,l1,0.0001,,,,,,,,73,0.1,False,hinge,l1,0.0001
62,5.970072269439697,0.4491328530845883,0.0,0.0,0.1,False,hinge,l1,1e-05,,,,,,,,73,0.1,False,hinge,l1,1e-05
63,6.5773309707641605,0.9056427887717452,0.0,0.0,0.1,False,hinge,l2,0.001,,,,,,,,73,0.1,False,hinge,l2,0.001
64,6.879112911224365,2.0287424566151344,0.0,0.0,0.1,False,hinge,l2,0.0001,,,,,,,,73,0.1,False,hinge,l2,0.0001
65,6.6560884475708,0.8492929620338463,0.0,0.0,0.1,False,hinge,l2,1e-05,,,,,,,,73,0.1,False,hinge,l2,1e-05
66,97.04163727760314,27.771627823677328,0.8846551895141601,0.726700932026737,0.1,False,squared_hinge,l1,0.001,0.4076423936553713,0.41014780100937276,0.41027397260273973,0.4078767123287671,0.4109769286229272,0.40938356164383566,0.0013577903104682871,39,0.1,False,squared_hinge,l1,0.001
67,125.44254293441773,0.7935313418712676,0.7493889808654786,0.3611467778198374,0.1,False,squared_hinge,l1,0.0001,0.4091384282624369,0.41081470800288394,0.40976928622927183,0.40720980533525597,0.41198630136986303,0.40978370583994234,0.0016097172058249726,31,0.1,False,squared_hinge,l1,0.0001
68,121.25232281684876,3.2053056656510996,0.7316983699798584,0.3483926152656003,0.1,False,squared_hinge,l1,1e-05,0.40865176640230716,0.41077865897620763,0.40971521268925737,0.40690338860850755,0.4118421052631579,0.4095782263878875,0.0017086858376330798,38,0.1,False,squared_hinge,l1,1e-05
69,9.439454555511475,0.5861813310377013,0.18897862434387208,0.01938071017654889,0.1,False,squared_hinge,l2,0.001,0.4100216294160058,0.411085075702956,0.410183850036049,0.4078046142754146,0.41182408074981974,0.41018385003604907,0.0013557022410055715,22,0.1,False,squared_hinge,l2,0.001
70,13.336422109603882,0.7450510567844661,0.18747892379760742,0.03416101724440162,0.1,False,squared_hinge,l2,0.0001,0.41009372746935835,0.41110310021629415,0.4100216294160058,0.4077505407354001,0.41187815428983415,0.4101694304253785,0.0013906890329354149,23,0.1,False,squared_hinge,l2,0.0001
71,17.71373658180237,0.34540481018543057,0.7062876701354981,0.6296862534602734,0.1,False,squared_hinge,l2,1e-05,0.4100757029560202,0.4110670511896179,0.4100216294160058,0.4077505407354001,0.41187815428983415,0.4101586157173756,0.001386112030174735,25,0.1,False,squared_hinge,l2,1e-05
72,3.828659915924072,0.9708721699062521,0.0,0.0,1,True,hinge,l1,0.001,,,,,,,,73,1.0,True,hinge,l1,0.001
73,5.486974668502808,0.8400046601502993,0.0,0.0,1,True,hinge,l1,0.0001,,,,,,,,73,1.0,True,hinge,l1,0.0001
74,6.637751865386963,0.855088757818743,0.0,0.0,1,True,hinge,l1,1e-05,,,,,,,,73,1.0,True,hinge,l1,1e-05
75,83.38823676109314,26.152791360934295,0.4821136474609375,0.31230738879387904,1,True,hinge,l2,0.001,0.27139509733237205,0.2573540014419611,0.24581831290555156,0.27108868060562363,0.2432588320115357,0.25778298485940876,0.011971796548151697,63,1.0,True,hinge,l2,0.001
